Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.3-10.0.0.1-41578-80-6,10.0.0.3,41578,10.0.0.1,80,6,16/12/2025 11:29:49 AM,1180933,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,256.57679140137503,10.16145708520297,107357.54545454544,242840.01914402973,814530.0,46.0,929346.0,185869.19999999998,355312.36492303497,819269.0,3807.0,1180592.0,236118.40000000002,332017.1798187558,814530.0,4739.0,0,0,0,0,200,200,5.080728542601485,5.080728542601485,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41614-80-6,10.0.0.3,41614,10.0.0.1,80,6,16/12/2025 11:29:49 AM,1203319,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,251.803553338724,9.97241795400887,109392.63636363637,232148.63090842156,800076.0,12.0,1067656.0,213531.19999999998,336875.3943399547,813944.0,32354.0,1202949.0,240589.8,318836.6876077783,800076.0,13932.0,0,0,0,0,200,200,4.986208977004435,4.986208977004435,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41604-80-6,10.0.0.3,41604,10.0.0.1,80,6,16/12/2025 11:29:49 AM,1222415,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,247.86999505078063,9.816633467357649,111128.63636363635,236931.88768600684,814317.0,43.0,1109270.0,221854.0,405840.1759510756,946239.0,19473.0,1222369.0,244473.8,319457.98035062454,814317.0,77006.0,0,0,0,0,200,200,4.9083167336788245,4.9083167336788245,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41622-80-6,10.0.0.3,41622,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1182766,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,256.17915969853715,10.14570929499157,107524.18181818181,272603.9941610607,925648.0,15.0,1069131.0,213826.2,405176.25889444706,937345.0,908.0,1182734.0,236546.8,386603.13045900187,925648.0,15153.0,0,0,0,0,200,200,5.072854647495785,5.072854647495785,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41672-80-6,10.0.0.3,41672,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1313217,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,230.73109775459804,5.330421400271242,218869.5,481579.152536216,1200637.0,33.0,101155.0,50577.5,16008.19041928225,61897.0,39258.0,1313184.0,437728.0,662263.4001747341,1200637.0,10774.0,0,0,0,0,104,136,2.284466314401961,3.045955085869281,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,3,72,4,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41648-80-6,10.0.0.3,41648,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1319779,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,229.5838924547216,5.303918307534822,219963.1666666667,518248.98375642445,1277332.0,10.0,40884.0,20442.0,28370.53827476666,40503.0,381.0,1319689.0,439896.3333333334,725506.0524243291,1277332.0,1553.0,0,0,0,0,104,136,2.273107846086352,3.03081046144847,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,3,72,4,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41624-80-6,10.0.0.3,41624,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1431248,6,5,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,46.2,80.5431561338392,211.7033525985713,7.685600259354074,143124.80000000002,368352.7747652906,1188627.0,30.0,1409745.0,281949.0,533855.4401544485,1235659.0,10798.0,1429648.0,357412.0,555890.6194081709,1188627.0,47007.0,0,0,0,0,200,168,4.192145596011313,3.493454663342761,0.0,186.0,25.249999999999996,55.72191506204555,3104.931818181818,2,2,0,3,10,0,0,0,0.0,27.545454545454547,12.0,46.2,0,0,0,0,0,0,6,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41690-80-6,10.0.0.3,41690,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1243781,3,5,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,46.2,80.5431561338392,243.6120185145134,6.4320004888320375,177682.99999999997,452264.96900858165,1202920.0,25.0,35329.0,17664.5,24410.03319334081,34925.0,404.0,1243690.0,310922.5,594862.6800982448,1202920.0,204.0,0,0,0,0,104,168,2.412000183312014,4.020000305520023,0.0,186.0,33.666666666666664,62.853003110432205,3950.5000000000005,1,2,0,3,7,0,0,0,1.0,37.875,24.0,46.2,0,0,0,0,0,0,3,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41692-80-6,10.0.0.3,41692,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1252705,6,5,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,46.2,80.5431561338392,241.87657908286468,8.780997920500038,125270.5,316561.0698719917,1022495.0,11.0,1237394.0,247478.8,445956.3960755581,1043582.0,280.0,1252671.0,313167.75,475821.4185843081,1022495.0,21203.0,0,0,0,0,200,168,4.7896352293636575,3.991362691136381,0.0,186.0,25.249999999999996,55.72191506204555,3104.931818181818,2,2,0,3,10,0,0,0,0.0,27.545454545454547,12.0,46.2,0,0,0,0,0,0,6,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41660-80-6,10.0.0.3,41660,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1416925,6,5,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,46.2,80.5431561338392,213.84335797589853,7.763290223547471,141692.50000000003,376714.64409704943,1211366.0,13.0,1409796.0,281959.2,557947.6745929676,1279379.0,68.0,1416861.0,354215.25,571934.8065519211,1211366.0,39433.0,0,0,0,0,200,168,4.234521940116802,3.5287682834306686,0.0,186.0,25.249999999999996,55.72191506204555,3104.931818181818,2,2,0,3,10,0,0,0,0.0,27.545454545454547,12.0,46.2,0,0,0,0,0,0,6,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41708-80-6,10.0.0.3,41708,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1290730,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,234.75087741045766,9.297064451899313,117339.0909090909,312031.35191017407,1054953.0,15.0,1247843.0,249568.6,479358.84100254165,1105772.0,194.0,1290715.0,258143.0,447192.9861832585,1054953.0,649.0,0,0,0,0,200,200,4.648532225949657,4.648532225949657,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41682-80-6,10.0.0.3,41682,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1424112,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,212.76416461626613,4.915343737009448,237351.99999999997,568004.9555642979,1396600.0,26.0,26032.0,13016.0,18260.3255173614,25928.0,104.0,1424074.0,474691.3333333334,798490.8041708015,1396600.0,1454.0,0,0,0,0,104,136,2.1065758872897637,2.808767849719685,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,3,72,4,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.1-10.0.0.3-80-41682-6,10.0.0.1,80,10.0.0.3,41682,6,16/12/2025 11:29:51 AM,43957,1,3,45.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,1023.7277339217871,90.99802079304774,14652.333333333332,12029.962773563904,22750.0,829.0,0,0,0,0,0,23579.0,11789.5,15500.487750390308,22750.0,829.0,1,0,0,0,32,108,22.749505198261936,68.24851559478581,0.0,45.0,18.0,24.647515087732476,607.5,2,0,0,1,4,0,0,0,3.0,22.5,45.0,0.0,0,0,0,0,0,0,0,0,0,0,85,83,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41712-80-6,10.0.0.3,41712,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1405822,4,5,72.0,231.0,72.0,0.0,18.0,36.0,186.0,0.0,46.2,80.5431561338392,215.53226510895408,6.401948468582794,175727.75,410972.7223074369,1186632.0,24.0,1389493.0,463164.3333333333,728388.1383303364,1302750.0,114.0,1405762.0,351440.5,558369.5722598669,1186632.0,16262.0,0,0,0,0,136,168,2.8453104304812418,3.556638038101552,0.0,186.0,30.299999999999997,60.207142433435585,3624.9,1,2,0,3,8,0,0,0,1.0,33.666666666666664,18.0,46.2,0,0,0,0,0,0,4,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41722-80-6,10.0.0.3,41722,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1396293,5,5,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,46.2,80.5431561338392,217.00316480853232,7.16182062074364,155143.66666666666,413340.74353643146,1255145.0,37.0,1382078.0,345519.5,625360.3556619709,1282042.0,741.0,1396231.0,349057.75,604611.412171694,1255145.0,26890.0,0,0,0,0,168,168,3.58091031037182,3.58091031037182,0.0,186.0,27.545454545454543,57.8435193195636,3345.8727272727274,1,2,0,3,9,0,0,0,1.0,30.3,14.4,46.2,0,0,0,0,0,0,5,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41734-80-6,10.0.0.3,41734,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1587827,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,190.82683440954207,4.408540728933316,264637.8333333333,627334.2610810975,1544740.0,9.0,42091.0,21045.5,29618.581743560917,41989.0,102.0,1587281.0,529093.6666666667,879809.3692285467,1544740.0,987.0,0,0,0,0,104,136,1.889374598114278,2.5191661308190376,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,3,72,4,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41762-80-6,10.0.0.3,41762,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1498910,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,202.1468934092107,8.00581756076082,136264.54545454547,321113.88012179214,1089197.0,28.0,1297839.0,259567.8,472424.6384971893,1098424.0,258.0,1498842.0,299768.4,445073.72275309626,1089197.0,9242.0,0,0,0,0,200,200,4.00290878038041,4.00290878038041,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41782-80-6,10.0.0.3,41782,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1348740,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,224.6541216246274,8.897192935628809,122612.72727272728,288189.73996209196,986589.0,36.0,1216114.0,243222.8,465482.23055203736,1075516.0,15498.0,1348704.0,269740.8,401272.34653935477,986589.0,71005.0,0,0,0,0,200,200,4.448596467814404,4.448596467814404,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41806-80-6,10.0.0.3,41806,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1254017,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,241.62351866043284,9.569248263779519,114001.54545454546,249359.72117219077,852435.0,36.0,1115117.0,223023.4,378705.3972203195,891088.0,142.0,1248595.0,249719.0,339741.23359330406,852435.0,38660.0,0,0,0,0,200,200,4.7846241318897595,4.7846241318897595,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41750-80-6,10.0.0.3,41750,10.0.0.1,80,6,16/12/2025 11:29:50 AM,1817813,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,166.68381181122592,6.60133908163271,165255.72727272726,450151.6091894132,1520131.0,50.0,1721945.0,344389.00000000006,669316.3405621441,1540793.0,993.0,1817763.0,363552.6,648595.4952559414,1520131.0,20637.0,0,0,0,0,200,200,3.300669540816355,3.300669540816355,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41776-80-6,10.0.0.3,41776,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1499378,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,202.08379741466126,8.003318709491536,136307.0909090909,383178.47188600106,1289773.0,32.0,1442884.0,288576.8,569856.0930333202,1307235.0,8467.0,1499336.0,299867.2,554877.3404696754,1289773.0,8217.0,0,0,0,0,200,200,4.001659354745768,4.001659354745768,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41770-80-6,10.0.0.3,41770,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1605032,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,188.78128286538836,7.476486450114391,145911.99999999997,431660.24926949205,1446434.0,16.0,1558970.0,311794.0,644846.4857351709,1464919.0,2323.0,1604973.0,320994.6,629815.4414928233,1446434.0,6671.0,0,0,0,0,200,200,3.7382432250571953,3.7382432250571953,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41772-80-6,10.0.0.3,41772,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1579352,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,191.85083502601066,7.598052872317254,143577.45454545456,431610.3170498508,1444349.0,11.0,1521687.0,304337.4,648076.5208474998,1463554.0,82.0,1579311.0,315862.2,631397.353077442,1444349.0,15941.0,0,0,0,0,200,200,3.799026436158627,3.799026436158627,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41800-80-6,10.0.0.3,41800,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1402371,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,216.06265389116004,4.99154645953175,233728.49999999997,493436.5559861774,1232429.0,46.0,162528.0,81264.0,114654.53614227394,162337.0,191.0,1402011.0,467337.0,667097.1797849246,1232429.0,7368.0,0,0,0,0,104,136,2.1392341969421786,2.8523122625895714,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,3,72,4,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41784-80-6,10.0.0.3,41784,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1433625,5,6,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,38.5,74.46811398175731,211.35234109338217,7.672857267416514,143362.5,380231.23477000446,1222482.0,24.0,1403882.0,350970.5,611237.8772024849,1266424.0,12266.0,1432037.0,286407.4,524057.9841923983,1222482.0,12222.0,0,0,0,0,168,200,3.487662394280234,4.185194873136281,0.0,186.0,25.25,55.72191506204555,3104.931818181818,1,2,0,3,10,0,0,0,1.0,27.545454545454547,14.4,38.5,0,0,0,0,0,0,5,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41838-80-6,10.0.0.3,41838,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1139113,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,265.9964375790637,6.145132221298502,189852.1666666667,410696.7516070302,1024159.0,74.0,112550.0,56275.0,66319.54500748629,103170.0,9380.0,1139039.0,379679.6666666666,560896.316808493,1024159.0,1857.0,0,0,0,0,104,136,2.633628094842215,3.5115041264562863,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,3,72,4,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41822-80-6,10.0.0.3,41822,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1410929,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,214.7521243095861,4.961270198571295,235154.83333333334,536969.4363128749,1329400.0,11.0,78831.0,39415.5,55303.528463381066,78521.0,310.0,1410868.0,470289.3333333334,744983.8437136293,1329400.0,2687.0,0,0,0,0,104,136,2.1262586565305552,2.8350115420407405,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,3,72,4,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41832-80-6,10.0.0.3,41832,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1363693,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,222.19077167661635,8.799634521846192,123972.09090909091,357686.44452242093,1201003.0,23.0,1318805.0,263761.0,535083.2174237013,1220327.0,134.0,1363653.0,272730.6,519970.9178351228,1201003.0,2883.0,0,0,0,0,200,200,4.399817260923096,4.399817260923096,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41834-80-6,10.0.0.3,41834,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1369828,6,5,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,46.2,80.5431561338392,221.19565376091012,8.030205252046242,136982.8,386743.1006919767,1236489.0,16.0,1367048.0,273409.6,556223.856219598,1267841.0,51.0,1369809.0,342452.25,596096.5334448076,1236489.0,31371.0,0,0,0,0,200,168,4.380111955661587,3.6500932963846555,0.0,186.0,25.249999999999996,55.72191506204555,3104.931818181818,2,2,0,3,10,0,0,0,0.0,27.545454545454547,12.0,46.2,0,0,0,0,0,0,6,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41840-80-6,10.0.0.3,41840,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1270332,6,5,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,46.2,80.5431561338392,238.52032382085943,8.659153670064203,127033.20000000003,346871.70901575574,1111512.0,24.0,1265719.0,253143.8,492906.45717539557,1133100.0,196.0,1270280.0,317570.0,529913.7210496315,1111512.0,21638.0,0,0,0,0,200,168,4.72317472912593,3.9359789409382744,0.0,186.0,25.249999999999996,55.72191506204555,3104.931818181818,2,2,0,3,10,0,0,0,0.0,27.545454545454547,12.0,46.2,0,0,0,0,0,0,6,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41846-80-6,10.0.0.3,41846,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1333591,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,227.20609242263933,8.998261086045122,121235.54545454546,335136.8131475155,1127217.0,15.0,1331385.0,266277.0,494774.8827431522,1148893.0,661.0,1333499.0,266699.8,482824.63785022404,1127217.0,217.0,0,0,0,0,200,200,4.499130543022561,4.499130543022561,0.0,186.0,23.307692307692307,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,6,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41876-80-6,10.0.0.3,41876,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1266180,5,5,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,46.2,80.5431561338392,239.30246884329242,7.8977712489535445,140686.66666666666,358280.8661221668,1093217.0,31.0,1264532.0,316133.0,567766.1829033733,1167159.0,5914.0,1265328.0,316332.0,518202.64252446004,1093217.0,33965.0,0,0,0,0,168,168,3.9488856244767723,3.9488856244767723,0.0,186.0,27.545454545454543,57.8435193195636,3345.8727272727274,1,2,0,3,9,0,0,0,1.0,30.3,14.4,46.2,0,0,0,0,0,0,5,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41902-80-6,10.0.0.3,41902,10.0.0.1,80,6,16/12/2025 11:29:52 AM,970140,5,6,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,38.5,74.46811398175731,312.3260560331499,11.338569690972436,97014.0,243303.73573694992,785361.0,49.0,962009.0,240502.25,407550.59832236374,850653.0,8867.0,969115.0,193822.99999999997,331601.03278412746,785361.0,8825.0,0,0,0,0,168,200,5.1538953140783805,6.184674376894057,0.0,186.0,25.25,55.72191506204555,3104.931818181818,1,2,0,3,10,0,0,0,1.0,27.545454545454547,14.4,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41860-80-6,10.0.0.3,41860,10.0.0.1,80,6,16/12/2025 11:29:51 AM,1386364,5,6,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,38.5,74.46811398175731,218.55731972267026,7.934424148347765,138636.4,389793.6216458938,1245218.0,14.0,1379927.0,344981.75,609541.4698800922,1257688.0,133.0,1386343.0,277268.6,542150.6380216664,1245218.0,116.0,0,0,0,0,168,200,3.606556431067166,4.327867717280599,0.0,186.0,25.25,55.72191506204555,3104.931818181818,1,2,0,3,10,0,0,0,1.0,27.545454545454547,14.4,38.5,0,0,0,0,0,0,5,72,6,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41928-80-6,10.0.0.3,41928,10.0.0.1,80,6,16/12/2025 11:29:52 AM,810611,5,5,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,46.2,80.5431561338392,373.792114836833,12.336373426958184,90067.88888888889,213907.49175604183,657249.0,16.0,783153.0,195788.25,340933.125917068,705727.0,1040.0,810577.0,202644.25,303183.69370111247,657249.0,42496.0,0,0,0,0,168,168,6.168186713479092,6.168186713479092,0.0,186.0,27.545454545454543,57.8435193195636,3345.8727272727274,1,2,0,3,9,0,0,0,1.0,30.3,14.4,46.2,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41942-80-6,10.0.0.3,41942,10.0.0.1,80,6,16/12/2025 11:29:52 AM,869752,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,348.3751690136959,8.048271231339509,144958.6666666667,320021.93570233067,795555.0,79.0,73414.0,36707.0,50565.20592265001,72462.0,952.0,869673.0,289891.0,439444.0900967949,795555.0,466.0,0,0,0,0,104,136,3.449259099145504,4.599012132194005,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
