timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1763220692,2,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,19,453000000,0,0,0,19,1862,1,4.19E-08,98,4.11E-06,0
1763220692,3,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,19,475000000,0,0,0,19,1862,1,4.00E-08,98,3.92E-06,0
1763220692,3,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,19,453000000,0,0,0,19,1862,1,4.19E-08,98,4.11E-06,0
1763220692,1,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,19,482000000,0,0,0,19,1862,1,3.94E-08,98,3.86E-06,0
1763220692,1,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,19,453000000,0,0,0,20,1960,1.052631579,4.42E-08,103.1578947,4.33E-06,0
1763220692,1,10.0.0.2:50985-10.0.0.1:5051--1,10.0.0.2,50985,10.0.0.1,5051,-1,-1,-1,9,406000000,0,0,0,825,1247400,91.66666667,2.03E-06,138600,0.003072414,0
1763220692,6,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,60,346000000,0,0,0,59,5782,0.983333333,1.71E-07,96.36666667,1.67E-05,0
1763220692,6,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,60,336000000,0,0,0,58,5684,0.966666667,1.73E-07,94.73333333,1.69E-05,0
1763220692,6,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,39,951000000,0,0,0,38,3724,0.974358974,4.00E-08,95.48717949,3.92E-06,0
1763220692,6,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,39,931000000,0,0,0,39,3822,1,4.19E-08,98,4.11E-06,0
1763220703,4,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,71,397000000,0,0,0,69,6762,0.971830986,1.74E-07,95.23943662,1.70E-05,0
1763220703,4,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,71,386000000,0,0,0,70,6860,0.985915493,1.81E-07,96.61971831,1.78E-05,0
1763220703,4,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,51,2000000,0,0,0,50,4900,0.980392157,2.50E-05,96.07843137,0.00245,0
1763220703,4,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,50,983000000,0,0,0,49,4802,0.98,4.98E-08,96.04,4.89E-06,0
1763220703,4,10.0.0.3:0-10.0.0.13:0--1,10.0.0.3,0,10.0.0.13,0,-1,-1,-1,10,273000000,0,0,0,10,980,1,3.66E-08,98,3.59E-06,0
1763220703,4,10.0.0.13:0-10.0.0.3:0--1,10.0.0.13,0,10.0.0.3,0,-1,-1,-1,10,258000000,0,0,0,10,980,1,3.88E-08,98,3.80E-06,0
1763220703,5,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,71,390000000,0,0,0,70,6860,0.985915493,1.79E-07,96.61971831,1.76E-05,0
1763220703,5,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,71,365000000,0,0,0,69,6762,0.971830986,1.89E-07,95.23943662,1.85E-05,0
